Protein ID,Gene,Protein Length,Protein Existence,Description,Protein Probability,Top Peptide Probability,MCF7Kelly10c_5 Intensity,MCF7Kelly10c_6 Intensity,MCF7Kelly10c_7 Intensity,MCF7Kelly10c_8 Intensity,MCF7Kelly1c_5 Intensity,MCF7Kelly1c_6 Intensity,MCF7Kelly1c_7 Intensity,MCF7Kelly1c_8 Intensity,MCF7Kelly2c_5 Intensity,MCF7Kelly2c_6 Intensity,MCF7Kelly2c_7 Intensity,MCF7Kelly2c_8 Intensity
P14927-2,UQCRB,140,,Isoform 2 of Cytochrome b-c1 complex subunit 7,1,0.999,141068.62,134020.61,161265.39,193123.86,11074.445,18125.287,11161.289,10736.654,25301.336,14202.567,0,36860.18
P15170-2,GSPT1,636,,Isoform 2 of Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,1,0.999,330877.5,698784.8,759794.44,463406.78,25482.748,108636.38,0,0,187373.53,142750.75,103756.14,210697.64
P15291-2,B4GALT1,385,,"Isoform Short of Beta-1,4-galactosyltransferase 1",0.951,0.999,0,0,0,5408.2017,0,0,0,0,0,0,0,0
P15311,EZR,586,1:Experimental evidence at protein level,Ezrin,1,0.999,791071.56,1233290.6,1067971.2,932948.2,76483.65,130118.49,3983.2847,0,330327,267850.44,181971.72,516371.9
P15374,UCHL3,230,1:Experimental evidence at protein level,Ubiquitin carboxyl-terminal hydrolase isozyme L3,1,0.999,0,73066.07,0,28122.621,0,0,0,0,0,0,0,0
P15529-16,CD46,336,,Isoform 3 of Membrane cofactor protein,0.9524,0.999,7857.473,12352.91,9834.483,10792.784,0,0,0,0,4949.7607,0,0,0
P15531-2,NME1,177,,Isoform 2 of Nucleoside diphosphate kinase A,1,0.999,77947.57,123292.69,100778.69,92943.51,15111.932,33272.14,0,0,59529.367,51058.6,13620.597,33381.676
P15559,NQO1,274,1:Experimental evidence at protein level,NAD(P)H dehydrogenase [quinone] 1,1,0.999,308789.88,376102.6,522379.53,413448.25,60474.066,26632.463,0,0,183524.19,114930.31,164417.2,140558.5
P15586-2,GNS,532,,Isoform 2 of N-acetylglucosamine-6-sulfatase,1,0.999,49842.87,34026.63,52826.195,25231.568,0,0,0,0,0,0,0,0
P15880,RPS2,293,1:Experimental evidence at protein level,40S ribosomal protein S2,1,0.999,710778.2,859515.75,1062047.4,836750.06,123326.61,192112.94,199022.17,127387.74,340387.72,247818.66,197239.27,410413.44
P15924,DSP,2871,1:Experimental evidence at protein level,Desmoplakin,1,0.999,388189.5,779354.6,755279.44,807405.3,541585.4,19560.014,4605.551,15006.41,76515.805,51047.867,33621.957,81002.69
P15927-2,RPA2,278,,Isoform 2 of Replication protein A 32 kDa subunit,1,0.999,35779.77,85372.45,120945.77,39036.547,0,3491.9302,0,0,2785.6816,6838.8677,0,5428.9565
P15941-11,MUC1,264,,Isoform Y-LSP of Mucin-1,1,0.999,144955.25,90126.42,159257.05,217722.52,0,12919.422,6808.314,6434.0156,18199.625,13737.814,10215.577,79243.92
P15954,COX7C,63,1:Experimental evidence at protein level,"Cytochrome c oxidase subunit 7C, mitochondrial",0.9523,0.999,22730.434,29472.105,22711.844,0,0,0,4719.522,0,0,0,0,0
P16070-10,CD44,493,,Isoform 10 of CD44 antigen,1,0.999,70035.25,46620.97,65543.016,37606.2,0,0,3312.81,0,12974.368,0,0,11312.725
P16104,H2AX,143,1:Experimental evidence at protein level,Histone H2AX,1,0.999,40019.49,15986.354,41625.96,37116.445,0,0,0,0,6312.5225,0,3506.954,0
P16144,ITGB4,1822,1:Experimental evidence at protein level,Integrin beta-4,1,0.999,7583.7627,8527.905,40349.04,24027.715,0,0,0,0,0,0,0,0
P16152,CBR1,277,1:Experimental evidence at protein level,Carbonyl reductase [NADPH] 1,1,0.999,299999.12,283872.66,413951.9,253627.52,38582.94,56874.086,0,0,103993.195,35208.246,55224.086,105432.836
P16220-2,CREB1,327,,Isoform CREB-B of Cyclic AMP-responsive element-binding protein 1,1,0.999,34389.1,12876.785,30399.2,54566.91,0,0,0,0,0,0,0,0
P16278-3,GLB1,647,,Isoform 3 of Beta-galactosidase,1,0.999,29170.414,36987.344,53009.67,55336.188,0,0,0,0,0,0,0,6224.554
P16333,NCK1,377,1:Experimental evidence at protein level,Cytoplasmic protein NCK1,1,0.9989,0,0,32997.832,30015.297,0,0,0,0,0,0,0,0
P16401,H1-5,226,1:Experimental evidence at protein level,Histone H1.5,1,0.999,2603759.8,2365742.2,2708745,2379636.5,345112.97,392210.38,328175.84,587361.06,910249.06,627541.75,561535.1,932792.8
P16402,H1-3,221,1:Experimental evidence at protein level,Histone H1.3,1,0.999,337036.88,96231.19,304760.25,94180.95,0,63987.234,0,9945.187,0,0,0,34929.77
P16403,H1-2,213,1:Experimental evidence at protein level,Histone H1.2,1,0.999,446434.94,339569.8,487113.25,359975.62,19249.557,71837.09,39747.348,135966.67,152869.1,103273.78,106252.516,151225.45
P16422,EPCAM,314,1:Experimental evidence at protein level,Epithelial cell adhesion molecule,1,0.999,190957.14,240409.42,242762.55,208967.39,9870.51,24919.406,26216.506,15449.3,49314.242,48221.098,34199.004,43968.137
P16435,POR,677,1:Experimental evidence at protein level,NADPH--cytochrome P450 reductase,1,0.999,295373.53,243692.9,292621.44,321193.6,0,0,0,0,6557.914,0,14321.062,19778.809
P16455,MGMT,207,1:Experimental evidence at protein level,Methylated-DNA--protein-cysteine methyltransferase,1,0.999,0,17849.094,36221.816,10787.084,0,0,0,0,0,0,0,0
P16615-2,ATP2A2,997,,Isoform 2 of Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,1,0.999,587159.75,557912.2,702342.2,739779.94,12535.495,44864.363,78491.43,37973.19,136208.6,86564.86,72941.305,132389.2
P16930,FAH,419,1:Experimental evidence at protein level,Fumarylacetoacetase,1,0.999,17935.924,159049.9,143219.45,65735.56,0,0,0,0,5329.001,1273.5299,4131.39,0
P16949,STMN1,149,1:Experimental evidence at protein level,Stathmin,1,0.999,506671.03,410300.4,574232.44,454750.22,46839.664,49800.04,0,0,257057.98,92214.22,211079.4,200381.4
P16989,YBX3,372,1:Experimental evidence at protein level,Y-box-binding protein 3,1,0.999,76660.96,137710.56,167168.97,131048.33,5317.0806,13899.197,18501.793,5170.855,39174.17,20899.34,17484.586,30667.402
P17050,NAGA,411,1:Experimental evidence at protein level,Alpha-N-acetylgalactosaminidase,1,0.999,0,0,23371.166,3373.8005,0,0,0,0,0,0,0,0
P17096-2,HMGA1,96,,Isoform HMG-Y of High mobility group protein HMG-I/HMG-Y,0.9998,0.999,30493.121,45604.53,0,40218.07,0,0,0,0,0,0,0,0
P17096,HMGA1,107,1:Experimental evidence at protein level,High mobility group protein HMG-I/HMG-Y,1,0.999,116760.57,177962.19,102690.16,169096.69,0,0,20244.102,0,0,0,18144.477,0
P17152,TMEM11,192,1:Experimental evidence at protein level,"Transmembrane protein 11, mitochondrial",0.9524,0.999,7585.221,0,8280.537,0,0,0,0,0,0,0,0,0
P17174,GOT1,413,1:Experimental evidence at protein level,"Aspartate aminotransferase, cytoplasmic",1,0.999,223419.45,365618.9,351465.16,274032.5,21721.926,21318.42,0,0,80283.94,35016.996,26716.375,48844.816
P17301,ITGA2,1181,1:Experimental evidence at protein level,Integrin alpha-2,1,0.999,58801.863,21540.133,37948.34,40427.547,0,0,0,0,0,0,0,0
P17480-2,UBTF,727,,Isoform UBF2 of Nucleolar transcription factor 1,1,0.999,228273.69,239752.2,208672.67,190773.14,0,6474.383,0,0,33556.625,24590.271,10454.371,45580.93
P17568,NDUFB7,137,1:Experimental evidence at protein level,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,1,0.999,18717.107,29948.625,14072.003,24965.934,0,0,0,0,0,0,0,0
P17612-2,PRKACA,343,,Isoform 2 of cAMP-dependent protein kinase catalytic subunit alpha,1,0.999,123275.984,175879.8,200237.52,122503.2,7644.6943,0,20114.773,14377.823,48500.39,52496.06,28550.473,51152.27
P17693-2,HLA-G,246,,"Isoform 2 of HLA class I histocompatibility antigen, alpha chain G",0.9996,0.999,0,0,0,0,0,0,0,0,0,0,0,0
P17706-2,PTPN2,387,,Isoform 2 of Tyrosine-protein phosphatase non-receptor type 2,1,0.999,0,0,9403.602,0,0,0,0,0,2861.6758,0,0,0
P17812,CTPS1,591,1:Experimental evidence at protein level,CTP synthase 1,1,0.999,32986.18,75220.62,122057.39,51144.434,0,5196.341,0,0,31905.637,6726.9365,0,32915.5
P17844,DDX5,614,1:Experimental evidence at protein level,Probable ATP-dependent RNA helicase DDX5,1,0.999,1025478.8,1110857.1,1057987.4,1020144.94,83282.23,157124.28,139644.1,72317.555,302507.75,183899.27,173386.73,303389.94
P17858,PFKL,780,1:Experimental evidence at protein level,"ATP-dependent 6-phosphofructokinase, liver type",1,0.999,447038.7,736452.4,763217.1,681713.44,50916.234,109043.87,3875.7314,0,228069.3,163766.08,131235.52,226548.45
P17931,LGALS3,250,1:Experimental evidence at protein level,Galectin-3,1,0.999,448841.3,578472.44,579576.4,390143,115273.914,104485.63,0,0,193775.78,176711.27,123887.62,263232.72
P17980,PSMC3,439,1:Experimental evidence at protein level,26S proteasome regulatory subunit 6A,1,0.999,598623.25,874703,869505.4,688464.06,56440.383,85703.55,42684.81,13039.814,256502.16,127028.305,127648.99,247832.88
P17987,TCP1,556,1:Experimental evidence at protein level,T-complex protein 1 subunit alpha,1,0.999,641930.7,809037.6,906414.56,690322.6,89540.44,179718.3,83334.36,39825.9,259935.67,207562.28,155581.19,293759.16
P18031,PTPN1,435,1:Experimental evidence at protein level,Tyrosine-protein phosphatase non-receptor type 1,1,0.999,346398.47,408457.56,389400.06,495007.38,0,8040.5303,29321.598,27180.973,81076.21,36882.52,24074.299,88241.25
P18077,RPL35A,110,1:Experimental evidence at protein level,60S ribosomal protein L35a,1,0.999,250533.47,385028.4,352215.62,270061.16,38276.047,78292.03,61926.08,37825.3,124829.69,112267.68,88766.17,147490.38
P18085,ARF4,180,1:Experimental evidence at protein level,ADP-ribosylation factor 4,0.9999,0.999,31092.799,24187.148,33287.41,29595.68,0,7762.8984,0,0,12743.076,17735.625,0,10893.097
P18124,RPL7,248,1:Experimental evidence at protein level,60S ribosomal protein L7,1,0.999,1110034.5,1399540.2,1407805.4,1140731,147543.06,232264.95,217938.45,166775.38,427769.34,323358.4,243451.72,438270.44
P18206-2,VCL,1066,,Isoform 1 of Vinculin,1,0.999,238023.72,531662.06,571105.5,432847.12,2226.271,15447.968,0,0,58381.195,50156.055,8738.424,38893.27
P18440,NAT1,290,1:Experimental evidence at protein level,Arylamine N-acetyltransferase 1,0.6839,0.9908,3770.4097,0,0,0,0,0,0,0,0,0,0,0
P18583-5,SON,2459,,Isoform D of Protein SON,1,0.999,93722.23,66592.16,74211.81,61643.223,0,0,0,0,0,0,0,0
P18615-3,NELFE,387,,Isoform 2 of Negative elongation factor E,1,0.999,0,34906.824,20294,10627.307,0,0,0,0,0,0,0,0
P18621-3,RPL17,228,,Isoform 3 of 60S ribosomal protein L17,1,0.999,607196.6,640560.3,861841.2,506953.34,135127.67,88023.305,115866.61,89725.93,258494.98,182996,165415.33,288704.62
P18669,PGAM1,254,1:Experimental evidence at protein level,Phosphoglycerate mutase 1,1,0.999,555579.2,939688.06,1132346.2,623004.4,74937.21,171908.36,0,0,305654.3,276373.5,162914.33,162281.8
P18754-2,RCC1,452,,Isoform 2 of Regulator of chromosome condensation,1,0.999,203537.72,262399.78,237037.45,234644.14,12980.8,32686.66,22298.223,37546.938,63363.426,40110.066,33558.074,72231.67
P18858-3,LIG1,888,,Isoform 3 of DNA ligase 1,1,0.999,37244.684,31341.965,22709.607,11003.079,0,0,0,0,15587.554,0,0,11723.996
P18859-2,ATP5PF,116,,"Isoform 2 of ATP synthase-coupling factor 6, mitochondrial",1,0.999,187305.64,237157.08,230436.1,238335.25,0,23568.514,9274.088,10597.668,46023.633,26558.67,26978.11,30056.494
P18887,XRCC1,633,1:Experimental evidence at protein level,DNA repair protein XRCC1,1,0.999,8986.268,18501.705,16536.707,8661.643,0,0,0,0,2063.7678,0,0,0
P19012,KRT15,456,1:Experimental evidence at protein level,"Keratin, type I cytoskeletal 15",1,0.994,0,0,0,0,36920.33,4206.494,0,0,0,0,0,0
P19174-2,PLCG1,1291,,"Isoform 2 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",1,0.999,5341.574,36512.1,10070.955,16915.65,0,2504.2239,0,0,0,0,0,0
P19338,NCL,710,1:Experimental evidence at protein level,Nucleolin,1,0.999,2836186.5,3111160.5,3641769,3066889.8,355226.2,573238.94,537305.4,432967.66,988110.75,832009.9,778154.1,1019488.44
P19367,HK1,917,1:Experimental evidence at protein level,Hexokinase-1,1,0.999,515814.06,915750.06,831888.7,893755.3,36366.414,80294.086,74487.266,59290.867,267107.56,91481.98,77731.39,160673.97
P19387,POLR2C,275,1:Experimental evidence at protein level,DNA-directed RNA polymerase II subunit RPB3,1,0.999,11536.108,22019.617,24058.742,21938.602,0,0,0,0,0,0,0,0
P19388,POLR2E,210,1:Experimental evidence at protein level,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",1,0.999,15931.188,15836.93,36016.016,18715.387,0,0,0,0,0,0,0,0
P19404,NDUFV2,249,1:Experimental evidence at protein level,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",1,0.999,57262.863,66696.9,67363.98,63020.84,0,4582.856,0,4090.9268,13795.242,4360.7905,9282.433,14566.312
P19525-2,EIF2AK2,510,,"Isoform 2 of Interferon-induced, double-stranded RNA-activated protein kinase",1,0.999,19769.973,29955.117,57555.06,41031.574,0,2696.3765,1873.2386,0,4340.1816,6233.272,4813.7744,8255.105
P19623,SRM,302,1:Experimental evidence at protein level,Spermidine synthase,1,0.999,103370.445,193211.28,185436.9,107703.67,4686.25,7583.2393,0,0,35062.344,9926.727,13383.339,11594.126
P19634,SLC9A1,815,1:Experimental evidence at protein level,Sodium/hydrogen exchanger 1,1,0.999,0,7941.3057,179726.12,7595.725,0,0,0,0,0,0,0,0
P19784,CSNK2A2,350,1:Experimental evidence at protein level,Casein kinase II subunit alpha',1,0.999,18111.896,25273.406,23311.195,0,0,0,0,0,0,0,0,0
P19793-2,RXRA,365,,Isoform 2 of Retinoic acid receptor RXR-alpha,1,0.999,3814.317,11073.594,13079.031,9739.738,0,0,0,0,0,0,0,0
P19838-2,NFKB1,969,,Isoform 2 of Nuclear factor NF-kappa-B p105 subunit,1,0.999,0,0,29891.625,11623.42,0,0,0,0,0,0,0,0
P20020-1,ATP2B1,1258,,Isoform D of Plasma membrane calcium-transporting ATPase 1,1,0.999,65109.406,122912.71,110163.336,113861.06,0,0,0,0,0,0,10748.443,0
P20042,EIF2S2,333,1:Experimental evidence at protein level,Eukaryotic translation initiation factor 2 subunit 2,1,0.999,118804.164,210968.38,188428.33,164876.19,0,3703.7617,14305.716,0,50882.887,0,8934.013,55642.418
P20073-2,ANXA7,466,,Isoform 2 of Annexin A7,1,0.999,131186.52,278758.62,228302.78,198921.44,24934.588,38809.746,0,0,62030.14,30575.84,28852.27,66560.89
P20226-2,TBP,319,,Isoform 2 of TATA-box-binding protein,0.9524,0.999,8950.703,0,12258.159,9295.987,0,0,0,0,0,0,0,0
P20248,CCNA2,432,1:Experimental evidence at protein level,Cyclin-A2,0.9521,0.999,0,0,31709.186,0,0,0,0,0,0,0,0,0
P20290-2,BTF3,162,,Isoform 2 of Transcription factor BTF3,1,0.999,223878.69,354389.25,405315.22,228830.73,35669.14,50270.883,0,0,131014.92,77627.66,106263.48,146995.19
P20339-2,RAB5A,201,,Isoform 2 of Ras-related protein Rab-5A,1,0.999,65881.8,104189.375,127406.81,121092.336,0,7607.665,0,0,42376,9317.014,9397.289,11789.217
P20340-2,RAB6A,208,,Isoform 2 of Ras-related protein Rab-6A,0.9998,0.999,377674.28,585268.9,555573.06,573298.25,4804.342,32125.146,19774.033,20275.887,74372.55,5890.355,61651.547,199030.03
P20340,RAB6A,208,1:Experimental evidence at protein level,Ras-related protein Rab-6A,1,0.999,17872.715,0,19492.508,11299.234,0,0,0,0,0,0,0,0
P20472,PVALB,110,1:Experimental evidence at protein level,Parvalbumin alpha,1,0.999,8134.754,34936.03,9438.78,9047.812,0,0,0,0,0,0,0,0
P20618,PSMB1,241,1:Experimental evidence at protein level,Proteasome subunit beta type-1,1,0.999,428684.22,544594.7,606277.3,478339.6,81466.42,94247.37,54005.29,20933.36,156107.56,138160.23,98089.4,170221.95
P20645,M6PR,277,1:Experimental evidence at protein level,Cation-dependent mannose-6-phosphate receptor,1,0.999,33038.656,38096.82,31414.445,45910.844,0,0,0,0,8696.776,8586.861,0,7684.9336
P20674,COX5A,150,1:Experimental evidence at protein level,"Cytochrome c oxidase subunit 5A, mitochondrial",1,0.999,405525.44,423455.7,524410.3,426820.62,14576.967,28138.916,44480.836,19334.555,95657.14,124550.64,58648.98,104203.086
P20700,LMNB1,586,1:Experimental evidence at protein level,Lamin-B1,1,0.999,1356880.9,1596775.5,1709469.5,1494654.9,109841.99,219682.88,187185.84,197863.4,342822.12,376921.38,254902.62,418313.44
P20810-10,CAST,769,,Isoform 10 of Calpastatin,1,0.999,3062.6929,13626.893,6204.6274,14746.181,0,0,0,0,0,0,0,0
P20839-2,IMPDH1,489,,Isoform 2 of Inosine-5'-monophosphate dehydrogenase 1,0.9984,0.999,0,10097.658,10968.247,8637.092,0,0,0,0,0,0,0,0
P20930,FLG,4061,1:Experimental evidence at protein level,Filaggrin,1,0.999,0,0,0,60808.84,0,0,0,0,0,5732.614,0,0
P20933,AGA,346,1:Experimental evidence at protein level,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase,1,0.999,0,16420.834,19135.387,26448.855,0,0,0,0,0,0,2816.3816,0
P20962,PTMS,102,1:Experimental evidence at protein level,Parathymosin,1,0.999,241811.23,406509.28,378265.78,282589.84,48175.668,51524.195,0,0,139265.39,61589.57,88586.04,143699.92
P21127-10,CDK11B,565,,Isoform SV11 of Cyclin-dependent kinase 11B,0.9447,0.9988,0,0,5243.771,0,0,0,0,0,0,0,0,0
P21266,GSTM3,225,1:Experimental evidence at protein level,Glutathione S-transferase Mu 3,1,0.999,497744,701613.8,587535.4,603941.9,80337.55,184482.08,0,0,225224.61,122854.52,68673.94,183661.89
P21281,ATP6V1B2,511,1:Experimental evidence at protein level,"V-type proton ATPase subunit B, brain isoform",1,0.999,33231.273,61792.992,52808.99,71882.16,0,11641.662,0,2417.019,6766.632,7984.427,4812.1235,7386.0137
P21283,ATP6V1C1,382,1:Experimental evidence at protein level,V-type proton ATPase subunit C 1,1,0.999,5647.044,7720.644,25939.373,15472.578,0,0,0,0,10338.303,0,2148.2515,0
P21291,CSRP1,193,1:Experimental evidence at protein level,Cysteine and glycine-rich protein 1,1,0.999,128731.695,174363.22,181430.4,125603.266,19996.68,51393.64,0,0,28587.27,29344.873,30021.316,94906.805
P21333-2,FLNA,2639,,Isoform 2 of Filamin-A,1,0.999,6023837,1.02E+07,9690878,9993446,1558024.2,1838315.6,1126113.5,424950.7,2617322.2,2094645.8,1113978.9,3628369.5
P21399,ACO1,889,1:Experimental evidence at protein level,Cytoplasmic aconitate hydratase,1,0.999,16499.447,32673.21,17298.46,10675.761,0,5355.563,0,0,4594.1953,0,3764.4263,5346.113
P21796,VDAC1,283,1:Experimental evidence at protein level,Voltage-dependent anion-selective channel protein 1,1,0.999,1111568.9,1293471.2,1346214.4,1199411.6,138161.48,209900.17,202090.11,203589.88,373232.5,379357.88,243877.06,392377.22
P21912,SDHB,280,1:Experimental evidence at protein level,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",1,0.999,25705.379,13706.682,28349.014,14447.448,0,0,0,0,0,0,0,0
P21926,CD9,228,1:Experimental evidence at protein level,CD9 antigen,1,0.999,14000.35,32545.805,16246.327,18117.086,0,0,0,0,4750.5327,0,0,6154.358
P21964-2,COMT,221,,Isoform Soluble of Catechol O-methyltransferase,1,0.999,295086.06,449936.22,477453,348883.7,12750.836,87373.84,0,0,148499.72,41611.25,61730.4,166152.97
P22033,MMUT,750,1:Experimental evidence at protein level,"Methylmalonyl-CoA mutase, mitochondrial",1,0.999,64122.453,60337.016,35809.316,18954.8,0,0,0,0,0,0,0,0
P22059,OSBP,807,1:Experimental evidence at protein level,Oxysterol-binding protein 1,1,0.999,7597.316,21316.338,39681.207,17320.895,0,0,0,0,2791.5574,0,0,0
P22061-2,PCMT1,228,,Isoform 2 of Protein-L-isoaspartate(D-aspartate) O-methyltransferase,1,0.999,296702.66,408366.78,424445.97,290846.66,17873.148,92560.46,0,0,85652.15,87922.2,61828.406,125093.89
P22087,FBL,321,1:Experimental evidence at protein level,rRNA 2'-O-methyltransferase fibrillarin,1,0.999,479858.7,586743.56,585086.2,494722.3,19524.363,44172.582,34373.395,42955.812,94141.12,117981.914,56302.926,89402.836
P22102,GART,1010,1:Experimental evidence at protein level,Trifunctional purine biosynthetic protein adenosine-3,1,0.999,105394.93,137706.75,255188.02,198680.94,0,14516.122,0,0,18617.574,26360.996,10201.166,46716.074
P22234-2,PAICS,432,,Isoform 2 of Multifunctional protein ADE2,1,0.999,516288.75,711764.9,802089.25,584003.2,104825.12,149328.69,18581.941,0,281632.72,211960.58,158359.17,261769.06
P22307-2,SCP2,143,,Isoform SCP2 of Non-specific lipid-transfer protein,1,0.999,194463.2,186834.81,221531.95,276541.12,0,35296.863,4785.571,38217.53,84564.93,27766.527,40062.29,79007.42
P22314-2,UBA1,1018,,Isoform 2 of Ubiquitin-like modifier-activating enzyme 1,1,0.999,1408566.9,2179565.8,2008180.6,1803087.1,229762.47,343521.34,0,0,692727.1,453696.1,394823.34,680847.06
P22392-2,NME2,267,,Isoform 3 of Nucleoside diphosphate kinase B,1,0.999,2511080.5,3798001,4114853.5,2985298.2,443140.8,777472.94,51186.84,20249.414,1333913.8,1238502.5,859356.5,1361604.4
P22413,ENPP1,925,1:Experimental evidence at protein level,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,0.4906,0.9796,0,0,0,1812.4685,0,0,0,0,0,0,0,0
P22415-2,USF1,251,,Isoform 2 of Upstream stimulatory factor 1,0.874,0.9971,0,0,0,6159.208,0,0,0,0,0,0,0,0
P22570-2,FDXR,497,,"Isoform Long of NADPH:adrenodoxin oxidoreductase, mitochondrial",1,0.999,13591.047,0,21989.51,34506.3,0,0,0,0,0,0,0,0
